Id,Calories,TotalIntensity,AverageIntensity,StepTotal,Date,Time
6775888955,77,0,0.0,0,2016-05-01,07:00:00
6775888955,77,0,0.0,0,2016-05-01,08:00:00
6775888955,77,0,0.0,0,2016-05-01,09:00:00
6775888955,77,0,0.0,0,2016-05-01,10:00:00
6775888955,77,0,0.0,0,2016-05-01,11:00:00
6775888955,182,20,0.333333,550,2016-05-01,12:00:00
6775888955,163,33,0.55,305,2016-05-01,13:00:00
6775888955,77,0,0.0,0,2016-05-01,14:00:00
6775888955,77,0,0.0,0,2016-05-01,15:00:00
6775888955,135,11,0.183333,208,2016-05-01,16:00:00
6775888955,224,52,0.866667,1002,2016-05-01,17:00:00
6775888955,77,0,0.0,0,2016-05-01,18:00:00
6775888955,77,0,0.0,0,2016-05-01,19:00:00
6775888955,77,0,0.0,0,2016-05-01,20:00:00
6775888955,77,0,0.0,0,2016-05-01,21:00:00
6775888955,77,0,0.0,0,2016-05-01,22:00:00
6775888955,77,0,0.0,0,2016-05-01,23:00:00
6775888955,77,0,0.0,0,2016-05-02,00:00:00
6775888955,77,0,0.0,0,2016-05-02,01:00:00
6775888955,77,0,0.0,0,2016-05-02,02:00:00
6775888955,77,0,0.0,0,2016-05-02,03:00:00
6775888955,77,0,0.0,0,2016-05-02,04:00:00
6775888955,77,0,0.0,0,2016-05-02,05:00:00
6775888955,77,0,0.0,0,2016-05-02,06:00:00
6775888955,77,0,0.0,0,2016-05-02,07:00:00
6775888955,77,0,0.0,0,2016-05-02,08:00:00
6775888955,77,0,0.0,0,2016-05-02,09:00:00
6775888955,77,0,0.0,0,2016-05-02,10:00:00
6775888955,77,0,0.0,0,2016-05-02,11:00:00
6775888955,77,0,0.0,0,2016-05-02,12:00:00
6775888955,77,0,0.0,0,2016-05-02,13:00:00
6775888955,77,0,0.0,0,2016-05-02,14:00:00
6775888955,77,0,0.0,0,2016-05-02,15:00:00
6775888955,77,0,0.0,0,2016-05-02,16:00:00
6775888955,77,0,0.0,0,2016-05-02,17:00:00
6775888955,77,0,0.0,0,2016-05-02,18:00:00
6775888955,77,0,0.0,0,2016-05-02,19:00:00
6775888955,77,0,0.0,0,2016-05-02,20:00:00
6775888955,77,0,0.0,0,2016-05-02,21:00:00
6775888955,77,0,0.0,0,2016-05-02,22:00:00
6775888955,77,0,0.0,0,2016-05-02,23:00:00
6775888955,77,0,0.0,0,2016-05-03,00:00:00
6775888955,77,0,0.0,0,2016-05-03,01:00:00
6775888955,77,0,0.0,0,2016-05-03,02:00:00
6775888955,77,0,0.0,0,2016-05-03,03:00:00
6775888955,77,0,0.0,0,2016-05-03,04:00:00
6775888955,77,0,0.0,0,2016-05-03,05:00:00
6775888955,77,0,0.0,0,2016-05-03,06:00:00
6775888955,77,0,0.0,0,2016-05-03,07:00:00
6775888955,77,0,0.0,0,2016-05-03,08:00:00
6775888955,77,0,0.0,0,2016-05-03,09:00:00
6775888955,77,0,0.0,0,2016-05-03,10:00:00
6775888955,77,0,0.0,0,2016-05-03,11:00:00
6775888955,77,0,0.0,0,2016-05-03,12:00:00
6775888955,77,0,0.0,0,2016-05-03,13:00:00
6775888955,77,0,0.0,0,2016-05-03,14:00:00
6775888955,77,0,0.0,0,2016-05-03,15:00:00
6775888955,77,0,0.0,0,2016-05-03,16:00:00
6775888955,77,0,0.0,0,2016-05-03,17:00:00
6775888955,77,0,0.0,0,2016-05-03,18:00:00
6775888955,77,0,0.0,0,2016-05-03,19:00:00
6775888955,77,0,0.0,0,2016-05-03,20:00:00
6775888955,77,0,0.0,0,2016-05-03,21:00:00
6775888955,79,1,0.016667,9,2016-05-03,22:00:00
6775888955,77,0,0.0,0,2016-05-03,23:00:00
6775888955,77,0,0.0,0,2016-05-04,00:00:00
6775888955,77,0,0.0,0,2016-05-04,01:00:00
6775888955,77,0,0.0,0,2016-05-04,02:00:00
6775888955,77,0,0.0,0,2016-05-04,03:00:00
6775888955,77,0,0.0,0,2016-05-04,04:00:00
6775888955,77,0,0.0,0,2016-05-04,05:00:00
6775888955,77,0,0.0,0,2016-05-04,06:00:00
6775888955,77,0,0.0,0,2016-05-04,07:00:00
6775888955,77,0,0.0,0,2016-05-04,08:00:00
6775888955,77,0,0.0,0,2016-05-04,09:00:00
6775888955,77,0,0.0,0,2016-05-04,10:00:00
6775888955,77,0,0.0,0,2016-05-04,11:00:00
6775888955,77,0,0.0,0,2016-05-04,12:00:00
6775888955,77,0,0.0,0,2016-05-04,13:00:00
6775888955,77,0,0.0,0,2016-05-04,14:00:00
6775888955,77,0,0.0,0,2016-05-04,15:00:00
6775888955,77,0,0.0,0,2016-05-04,16:00:00
6775888955,77,0,0.0,0,2016-05-04,17:00:00
6775888955,77,0,0.0,0,2016-05-04,18:00:00
6775888955,77,0,0.0,0,2016-05-04,19:00:00
6775888955,77,0,0.0,0,2016-05-04,20:00:00
6775888955,77,0,0.0,0,2016-05-04,21:00:00
6775888955,77,0,0.0,0,2016-05-04,22:00:00
6775888955,77,0,0.0,0,2016-05-04,23:00:00
6775888955,77,0,0.0,0,2016-05-05,00:00:00
6775888955,77,0,0.0,0,2016-05-05,01:00:00
6775888955,77,0,0.0,0,2016-05-05,02:00:00
6775888955,77,0,0.0,0,2016-05-05,03:00:00
6775888955,77,0,0.0,0,2016-05-05,04:00:00
6775888955,77,0,0.0,0,2016-05-05,05:00:00
6775888955,77,0,0.0,0,2016-05-05,06:00:00
6775888955,77,0,0.0,0,2016-05-05,07:00:00
6775888955,77,0,0.0,0,2016-05-05,08:00:00
6775888955,77,0,0.0,0,2016-05-05,09:00:00
6775888955,77,0,0.0,0,2016-05-05,10:00:00
6775888955,77,0,0.0,0,2016-05-05,11:00:00
6775888955,77,0,0.0,0,2016-05-05,12:00:00
6775888955,77,0,0.0,0,2016-05-05,13:00:00
6775888955,77,0,0.0,0,2016-05-05,14:00:00
6775888955,77,0,0.0,0,2016-05-05,15:00:00
6775888955,77,0,0.0,0,2016-05-05,16:00:00
6775888955,77,0,0.0,0,2016-05-05,17:00:00
6775888955,77,0,0.0,0,2016-05-05,18:00:00
6775888955,77,0,0.0,0,2016-05-05,19:00:00
6775888955,77,0,0.0,0,2016-05-05,20:00:00
6775888955,77,0,0.0,0,2016-05-05,21:00:00
6775888955,77,0,0.0,0,2016-05-05,22:00:00
6775888955,77,0,0.0,0,2016-05-05,23:00:00
6775888955,77,0,0.0,0,2016-05-06,00:00:00
6775888955,77,0,0.0,0,2016-05-06,01:00:00
6775888955,77,0,0.0,0,2016-05-06,02:00:00
6775888955,77,0,0.0,0,2016-05-06,03:00:00
6775888955,77,0,0.0,0,2016-05-06,04:00:00
6775888955,77,0,0.0,0,2016-05-06,05:00:00
6775888955,77,0,0.0,0,2016-05-06,06:00:00
6775888955,77,0,0.0,0,2016-05-06,07:00:00
6775888955,77,0,0.0,0,2016-05-06,08:00:00
6775888955,77,0,0.0,0,2016-05-06,09:00:00
6775888955,77,0,0.0,0,2016-05-06,10:00:00
6775888955,77,0,0.0,0,2016-05-06,11:00:00
6775888955,77,0,0.0,0,2016-05-06,12:00:00
6775888955,77,0,0.0,0,2016-05-06,13:00:00
6775888955,77,0,0.0,0,2016-05-06,14:00:00
6775888955,77,0,0.0,0,2016-05-06,15:00:00
6775888955,77,0,0.0,0,2016-05-06,16:00:00
6775888955,77,0,0.0,0,2016-05-06,17:00:00
6775888955,184,33,0.55,614,2016-05-06,18:00:00
6775888955,154,21,0.35,338,2016-05-06,19:00:00
6775888955,210,41,0.683333,596,2016-05-06,20:00:00
6775888955,226,39,0.65,1500,2016-05-06,21:00:00
6775888955,178,19,0.316667,1021,2016-05-06,22:00:00
6775888955,163,28,0.466667,573,2016-05-06,23:00:00
6775888955,133,20,0.333333,557,2016-05-07,00:00:00
6775888955,77,0,0.0,0,2016-05-07,01:00:00
6775888955,77,0,0.0,0,2016-05-07,02:00:00
6775888955,77,0,0.0,0,2016-05-07,03:00:00
6775888955,77,0,0.0,0,2016-05-07,04:00:00
6775888955,77,0,0.0,0,2016-05-07,05:00:00
6775888955,77,0,0.0,0,2016-05-07,06:00:00
6775888955,143,15,0.25,585,2016-05-07,07:00:00
6775888955,183,25,0.416667,738,2016-05-07,08:00:00
6775888955,92,1,0.016667,12,2016-05-07,09:00:00
6962181067,58,2,0.033333,32,2016-04-12,00:00:00
6962181067,55,0,0.0,0,2016-04-12,01:00:00
6962181067,55,0,0.0,0,2016-04-12,02:00:00
6962181067,55,0,0.0,0,2016-04-12,03:00:00
6962181067,55,0,0.0,0,2016-04-12,04:00:00
6962181067,55,0,0.0,0,2016-04-12,05:00:00
6962181067,59,3,0.05,21,2016-04-12,06:00:00
6962181067,95,24,0.4,412,2016-04-12,07:00:00
6962181067,75,12,0.2,156,2016-04-12,08:00:00
6962181067,186,76,1.266667,2812,2016-04-12,09:00:00
6962181067,201,79,1.316667,2477,2016-04-12,10:00:00
6962181067,92,19,0.316667,431,2016-04-12,11:00:00
6962181067,69,9,0.15,128,2016-04-12,12:00:00
6962181067,59,2,0.033333,26,2016-04-12,13:00:00
6962181067,65,5,0.083333,76,2016-04-12,14:00:00
6962181067,71,8,0.133333,214,2016-04-12,15:00:00
6962181067,91,20,0.333333,382,2016-04-12,16:00:00
6962181067,93,21,0.35,333,2016-04-12,17:00:00
6962181067,122,26,0.433333,936,2016-04-12,18:00:00
6962181067,159,56,0.933333,1717,2016-04-12,19:00:00
6962181067,54,0,0.0,0,2016-04-12,20:00:00
6962181067,54,0,0.0,0,2016-04-12,21:00:00
6962181067,61,3,0.05,4,2016-04-12,22:00:00
6962181067,59,2,0.033333,42,2016-04-12,23:00:00
6962181067,56,1,0.016667,16,2016-04-13,00:00:00
6962181067,58,2,0.033333,34,2016-04-13,01:00:00
6962181067,55,0,0.0,0,2016-04-13,02:00:00
6962181067,57,1,0.016667,9,2016-04-13,03:00:00
6962181067,59,3,0.05,27,2016-04-13,04:00:00
6962181067,55,0,0.0,0,2016-04-13,05:00:00
6962181067,55,0,0.0,0,2016-04-13,06:00:00
6962181067,54,0,0.0,0,2016-04-13,07:00:00
6962181067,62,3,0.05,54,2016-04-13,08:00:00
6962181067,59,3,0.05,51,2016-04-13,09:00:00
6962181067,54,0,0.0,0,2016-04-13,10:00:00
6962181067,54,0,0.0,0,2016-04-13,11:00:00
6962181067,68,8,0.133333,108,2016-04-13,12:00:00
6962181067,65,5,0.083333,81,2016-04-13,13:00:00
6962181067,62,4,0.066667,45,2016-04-13,14:00:00
6962181067,109,24,0.4,616,2016-04-13,15:00:00
6962181067,82,17,0.283333,197,2016-04-13,16:00:00
6962181067,153,55,0.916667,1754,2016-04-13,17:00:00
6962181067,144,47,0.783333,1696,2016-04-13,18:00:00
6962181067,68,7,0.116667,78,2016-04-13,19:00:00
6962181067,98,19,0.316667,658,2016-04-13,20:00:00
6962181067,58,2,0.033333,18,2016-04-13,21:00:00
6962181067,75,11,0.183333,185,2016-04-13,22:00:00
6962181067,57,2,0.033333,25,2016-04-13,23:00:00
6962181067,54,0,0.0,0,2016-04-14,00:00:00
6962181067,58,3,0.05,29,2016-04-14,01:00:00
6962181067,54,0,0.0,0,2016-04-14,02:00:00
6962181067,55,1,0.016667,8,2016-04-14,03:00:00
6962181067,54,0,0.0,0,2016-04-14,04:00:00
6962181067,54,0,0.0,0,2016-04-14,05:00:00
6962181067,59,3,0.05,34,2016-04-14,06:00:00
6962181067,54,0,0.0,0,2016-04-14,07:00:00
6962181067,65,5,0.083333,116,2016-04-14,08:00:00
6962181067,75,10,0.166667,293,2016-04-14,09:00:00
6962181067,56,1,0.016667,4,2016-04-14,10:00:00
6962181067,62,4,0.066667,54,2016-04-14,11:00:00
6962181067,74,11,0.183333,171,2016-04-14,12:00:00
6962181067,59,2,0.033333,33,2016-04-14,13:00:00
6962181067,59,2,0.033333,30,2016-04-14,14:00:00
6962181067,71,10,0.166667,177,2016-04-14,15:00:00
6962181067,60,2,0.033333,60,2016-04-14,16:00:00
6962181067,74,7,0.116667,215,2016-04-14,17:00:00
6962181067,59,4,0.066667,24,2016-04-14,18:00:00
6962181067,59,3,0.05,24,2016-04-14,19:00:00
6962181067,69,9,0.15,107,2016-04-14,20:00:00
6962181067,56,0,0.0,0,2016-04-14,21:00:00
6962181067,72,8,0.133333,165,2016-04-14,22:00:00
6962181067,56,1,0.016667,7,2016-04-14,23:00:00
6962181067,57,2,0.033333,36,2016-04-15,00:00:00
6962181067,54,0,0.0,0,2016-04-15,01:00:00
6962181067,54,0,0.0,0,2016-04-15,02:00:00
6962181067,55,1,0.016667,7,2016-04-15,03:00:00
6962181067,54,0,0.0,0,2016-04-15,04:00:00
6962181067,54,0,0.0,0,2016-04-15,05:00:00
6962181067,57,2,0.033333,26,2016-04-15,06:00:00
6962181067,133,32,0.533333,1158,2016-04-15,07:00:00
6962181067,116,31,0.516667,551,2016-04-15,08:00:00
6962181067,153,44,0.733333,1109,2016-04-15,09:00:00
6962181067,58,3,0.05,19,2016-04-15,10:00:00
6962181067,127,34,0.566667,1151,2016-04-15,11:00:00
6962181067,85,15,0.25,444,2016-04-15,12:00:00
6962181067,55,0,0.0,0,2016-04-15,13:00:00
6962181067,70,8,0.133333,207,2016-04-15,14:00:00
6962181067,60,3,0.05,43,2016-04-15,15:00:00
6962181067,56,0,0.0,0,2016-04-15,16:00:00
6962181067,65,6,0.1,82,2016-04-15,17:00:00
6962181067,101,25,0.416667,557,2016-04-15,18:00:00
6962181067,61,3,0.05,41,2016-04-15,19:00:00
6962181067,60,3,0.05,61,2016-04-15,20:00:00
6962181067,54,0,0.0,0,2016-04-15,21:00:00
6962181067,60,4,0.066667,47,2016-04-15,22:00:00
6962181067,56,1,0.016667,24,2016-04-15,23:00:00
6962181067,56,1,0.016667,6,2016-04-16,00:00:00
6962181067,58,2,0.033333,22,2016-04-16,01:00:00
6962181067,54,0,0.0,0,2016-04-16,02:00:00
6962181067,55,1,0.016667,6,2016-04-16,03:00:00
6962181067,54,0,0.0,0,2016-04-16,04:00:00
6962181067,54,0,0.0,0,2016-04-16,05:00:00
6962181067,54,0,0.0,0,2016-04-16,06:00:00
6962181067,64,7,0.116667,79,2016-04-16,07:00:00
6962181067,132,37,0.616667,902,2016-04-16,08:00:00
6962181067,316,151,2.516667,5692,2016-04-16,09:00:00
6962181067,118,31,0.516667,837,2016-04-16,10:00:00
6962181067,125,30,0.5,925,2016-04-16,11:00:00
6962181067,96,18,0.3,632,2016-04-16,12:00:00
6962181067,69,7,0.116667,187,2016-04-16,13:00:00
6962181067,58,2,0.033333,17,2016-04-16,14:00:00
6962181067,103,26,0.433333,504,2016-04-16,15:00:00
6962181067,87,18,0.3,273,2016-04-16,16:00:00
6962181067,100,23,0.383333,538,2016-04-16,17:00:00
6962181067,109,28,0.466667,569,2016-04-16,18:00:00
6962181067,144,34,0.566667,1274,2016-04-16,19:00:00
6962181067,90,14,0.233333,635,2016-04-16,20:00:00
6962181067,55,0,0.0,0,2016-04-16,21:00:00
6962181067,60,3,0.05,72,2016-04-16,22:00:00
6962181067,60,3,0.05,47,2016-04-16,23:00:00
6962181067,55,1,0.016667,5,2016-04-17,00:00:00
6962181067,54,0,0.0,0,2016-04-17,01:00:00
6962181067,58,3,0.05,30,2016-04-17,02:00:00
6962181067,54,0,0.0,0,2016-04-17,03:00:00
6962181067,54,0,0.0,0,2016-04-17,04:00:00
6962181067,54,0,0.0,0,2016-04-17,05:00:00
6962181067,54,0,0.0,0,2016-04-17,06:00:00
6962181067,74,10,0.166667,201,2016-04-17,07:00:00
6962181067,126,33,0.55,1055,2016-04-17,08:00:00
6962181067,82,6,0.1,112,2016-04-17,09:00:00
6962181067,114,22,0.366667,1095,2016-04-17,10:00:00
6962181067,86,17,0.283333,353,2016-04-17,11:00:00
6962181067,124,30,0.5,1095,2016-04-17,12:00:00
6962181067,83,14,0.233333,292,2016-04-17,13:00:00
6962181067,66,6,0.1,153,2016-04-17,14:00:00
6962181067,170,62,1.033333,2012,2016-04-17,15:00:00
6962181067,139,37,0.616667,1125,2016-04-17,16:00:00
6962181067,111,31,0.516667,502,2016-04-17,17:00:00
6962181067,122,30,0.5,1035,2016-04-17,18:00:00
6962181067,119,28,0.466667,1038,2016-04-17,19:00:00
6962181067,54,0,0.0,0,2016-04-17,20:00:00
6962181067,60,2,0.033333,0,2016-04-17,21:00:00
6962181067,61,4,0.066667,42,2016-04-17,22:00:00
6962181067,54,0,0.0,0,2016-04-17,23:00:00
6962181067,54,0,0.0,0,2016-04-18,00:00:00
6962181067,54,0,0.0,0,2016-04-18,01:00:00
6962181067,54,0,0.0,0,2016-04-18,02:00:00
6962181067,56,1,0.016667,22,2016-04-18,03:00:00
6962181067,54,0,0.0,0,2016-04-18,04:00:00
6962181067,54,0,0.0,0,2016-04-18,05:00:00
6962181067,56,2,0.033333,12,2016-04-18,06:00:00
6962181067,113,32,0.533333,586,2016-04-18,07:00:00
6962181067,88,15,0.25,456,2016-04-18,08:00:00
6962181067,71,8,0.133333,215,2016-04-18,09:00:00
6962181067,78,10,0.166667,304,2016-04-18,10:00:00
6962181067,287,127,2.116667,4988,2016-04-18,11:00:00
6962181067,136,34,0.566667,1276,2016-04-18,12:00:00
6962181067,62,3,0.05,67,2016-04-18,13:00:00
6962181067,56,0,0.0,0,2016-04-18,14:00:00
6962181067,107,24,0.4,687,2016-04-18,15:00:00
6962181067,140,39,0.65,1162,2016-04-18,16:00:00
6962181067,106,22,0.366667,696,2016-04-18,17:00:00
6962181067,89,19,0.316667,278,2016-04-18,18:00:00
6962181067,95,19,0.316667,602,2016-04-18,19:00:00
6962181067,54,0,0.0,0,2016-04-18,20:00:00
6962181067,54,0,0.0,0,2016-04-18,21:00:00
6962181067,67,5,0.083333,48,2016-04-18,22:00:00
6962181067,55,1,0.016667,5,2016-04-18,23:00:00
6962181067,55,1,0.016667,6,2016-04-19,00:00:00
6962181067,54,0,0.0,0,2016-04-19,01:00:00
6962181067,57,2,0.033333,23,2016-04-19,02:00:00
6962181067,54,0,0.0,0,2016-04-19,03:00:00
6962181067,55,0,0.0,0,2016-04-19,04:00:00
6962181067,54,0,0.0,0,2016-04-19,05:00:00
6962181067,54,0,0.0,0,2016-04-19,06:00:00
6962181067,54,0,0.0,0,2016-04-19,07:00:00
6962181067,113,22,0.366667,659,2016-04-19,08:00:00
6962181067,156,46,0.766667,1360,2016-04-19,09:00:00
6962181067,255,113,1.883333,4083,2016-04-19,10:00:00
6962181067,69,8,0.133333,94,2016-04-19,11:00:00
6962181067,59,2,0.033333,45,2016-04-19,12:00:00
6962181067,78,12,0.2,258,2016-04-19,13:00:00
6962181067,62,4,0.066667,40,2016-04-19,14:00:00
6962181067,132,33,0.55,921,2016-04-19,15:00:00
6962181067,151,54,0.9,1510,2016-04-19,16:00:00
6962181067,147,48,0.8,1284,2016-04-19,17:00:00
6962181067,76,12,0.2,170,2016-04-19,18:00:00
6962181067,73,11,0.183333,143,2016-04-19,19:00:00
6962181067,66,8,0.133333,87,2016-04-19,20:00:00
6962181067,58,2,0.033333,22,2016-04-19,21:00:00
6962181067,56,1,0.016667,6,2016-04-19,22:00:00
6962181067,58,3,0.05,31,2016-04-19,23:00:00
6962181067,54,0,0.0,0,2016-04-20,00:00:00
6962181067,54,0,0.0,0,2016-04-20,01:00:00
6962181067,54,0,0.0,0,2016-04-20,02:00:00
6962181067,54,0,0.0,0,2016-04-20,03:00:00
6962181067,54,0,0.0,0,2016-04-20,04:00:00
6962181067,54,0,0.0,0,2016-04-20,05:00:00
6962181067,54,0,0.0,0,2016-04-20,06:00:00
6962181067,112,33,0.55,625,2016-04-20,07:00:00
6962181067,108,24,0.4,735,2016-04-20,08:00:00
6962181067,246,104,1.733333,3837,2016-04-20,09:00:00
6962181067,193,77,1.283333,3089,2016-04-20,10:00:00
6962181067,111,29,0.483333,693,2016-04-20,11:00:00
6962181067,171,52,0.866667,2022,2016-04-20,12:00:00
6962181067,56,0,0.0,0,2016-04-20,13:00:00
6962181067,76,14,0.233333,194,2016-04-20,14:00:00
6962181067,133,37,0.616667,1397,2016-04-20,15:00:00
6962181067,56,1,0.016667,4,2016-04-20,16:00:00
6962181067,77,11,0.183333,254,2016-04-20,17:00:00
6962181067,96,23,0.383333,411,2016-04-20,18:00:00
6962181067,68,7,0.116667,65,2016-04-20,19:00:00
6962181067,117,28,0.466667,525,2016-04-20,20:00:00
6962181067,59,3,0.05,14,2016-04-20,21:00:00
6962181067,60,4,0.066667,51,2016-04-20,22:00:00
6962181067,57,2,0.033333,12,2016-04-20,23:00:00
6962181067,54,0,0.0,0,2016-04-21,00:00:00
6962181067,54,0,0.0,0,2016-04-21,01:00:00
6962181067,54,0,0.0,0,2016-04-21,02:00:00
6962181067,54,0,0.0,0,2016-04-21,03:00:00
6962181067,54,0,0.0,0,2016-04-21,04:00:00
6962181067,55,1,0.016667,4,2016-04-21,05:00:00
6962181067,54,0,0.0,0,2016-04-21,06:00:00
6962181067,122,32,0.533333,815,2016-04-21,07:00:00
6962181067,87,18,0.3,240,2016-04-21,08:00:00
6962181067,174,59,0.983333,1802,2016-04-21,09:00:00
6962181067,256,102,1.7,3120,2016-04-21,10:00:00
6962181067,116,31,0.516667,667,2016-04-21,11:00:00
6962181067,316,124,2.066667,3935,2016-04-21,12:00:00
6962181067,68,2,0.033333,0,2016-04-21,13:00:00
6962181067,63,5,0.083333,95,2016-04-21,14:00:00
6962181067,57,1,0.016667,9,2016-04-21,15:00:00
6962181067,104,21,0.35,564,2016-04-21,16:00:00
6962181067,70,8,0.133333,155,2016-04-21,17:00:00
6962181067,88,18,0.3,383,2016-04-21,18:00:00
6962181067,56,1,0.016667,6,2016-04-21,19:00:00
6962181067,57,2,0.033333,20,2016-04-21,20:00:00
6962181067,56,1,0.016667,0,2016-04-21,21:00:00
6962181067,56,1,0.016667,20,2016-04-21,22:00:00
6962181067,54,0,0.0,0,2016-04-21,23:00:00
6962181067,54,0,0.0,0,2016-04-22,00:00:00
6962181067,54,0,0.0,0,2016-04-22,01:00:00
6962181067,54,0,0.0,0,2016-04-22,02:00:00
6962181067,54,0,0.0,0,2016-04-22,03:00:00
6962181067,54,0,0.0,0,2016-04-22,04:00:00
6962181067,54,0,0.0,0,2016-04-22,05:00:00
6962181067,55,1,0.016667,7,2016-04-22,06:00:00
6962181067,138,42,0.7,818,2016-04-22,07:00:00
6962181067,81,15,0.25,180,2016-04-22,08:00:00
6962181067,239,101,1.683333,3301,2016-04-22,09:00:00
6962181067,93,23,0.383333,755,2016-04-22,10:00:00
6962181067,117,29,0.483333,788,2016-04-22,11:00:00
6962181067,220,74,1.233333,2193,2016-04-22,12:00:00
6962181067,62,1,0.016667,17,2016-04-22,13:00:00
6962181067,78,13,0.216667,271,2016-04-22,14:00:00
6962181067,73,12,0.2,170,2016-04-22,15:00:00
6962181067,111,29,0.483333,716,2016-04-22,16:00:00
6962181067,97,22,0.366667,579,2016-04-22,17:00:00
6962181067,84,14,0.233333,338,2016-04-22,18:00:00
6962181067,86,13,0.216667,495,2016-04-22,19:00:00
6962181067,57,2,0.033333,29,2016-04-22,20:00:00
6962181067,61,3,0.05,36,2016-04-22,21:00:00
6962181067,58,2,0.033333,32,2016-04-22,22:00:00
6962181067,54,0,0.0,0,2016-04-22,23:00:00
6962181067,54,0,0.0,0,2016-04-23,00:00:00
6962181067,54,0,0.0,0,2016-04-23,01:00:00
6962181067,54,0,0.0,0,2016-04-23,02:00:00
6962181067,54,0,0.0,0,2016-04-23,03:00:00
6962181067,54,0,0.0,0,2016-04-23,04:00:00
6962181067,54,0,0.0,0,2016-04-23,05:00:00
6962181067,54,0,0.0,0,2016-04-23,06:00:00
6962181067,56,1,0.016667,7,2016-04-23,07:00:00
6962181067,120,31,0.516667,650,2016-04-23,08:00:00
6962181067,349,159,2.65,5890,2016-04-23,09:00:00
6962181067,98,17,0.283333,292,2016-04-23,10:00:00
6962181067,75,10,0.166667,189,2016-04-23,11:00:00
6962181067,94,19,0.316667,445,2016-04-23,12:00:00
6962181067,81,14,0.233333,250,2016-04-23,13:00:00
6962181067,142,38,0.633333,1209,2016-04-23,14:00:00
6962181067,126,33,0.55,884,2016-04-23,15:00:00
6962181067,178,44,0.733333,2124,2016-04-23,16:00:00
6962181067,233,95,1.583333,3353,2016-04-23,17:00:00
6962181067,100,20,0.333333,619,2016-04-23,18:00:00
6962181067,162,40,0.666667,1858,2016-04-23,19:00:00
6962181067,113,30,0.5,790,2016-04-23,20:00:00
6962181067,105,26,0.433333,713,2016-04-23,21:00:00
6962181067,65,6,0.1,87,2016-04-23,22:00:00
6962181067,97,20,0.333333,671,2016-04-23,23:00:00
6962181067,54,0,0.0,0,2016-04-24,00:00:00
6962181067,54,0,0.0,0,2016-04-24,01:00:00
6962181067,54,0,0.0,0,2016-04-24,02:00:00
6962181067,54,0,0.0,0,2016-04-24,03:00:00
6962181067,54,0,0.0,0,2016-04-24,04:00:00
6962181067,54,0,0.0,0,2016-04-24,05:00:00
6962181067,54,0,0.0,0,2016-04-24,06:00:00
6962181067,55,1,0.016667,9,2016-04-24,07:00:00
6962181067,57,2,0.033333,22,2016-04-24,08:00:00
6962181067,102,26,0.433333,572,2016-04-24,09:00:00
6962181067,102,20,0.333333,614,2016-04-24,10:00:00
6962181067,86,11,0.183333,372,2016-04-24,11:00:00
6962181067,96,17,0.283333,546,2016-04-24,12:00:00
6962181067,66,6,0.1,135,2016-04-24,13:00:00
6962181067,61,4,0.066667,42,2016-04-24,14:00:00
6962181067,55,1,0.016667,4,2016-04-24,15:00:00
6962181067,107,23,0.383333,869,2016-04-24,16:00:00
6962181067,102,23,0.383333,621,2016-04-24,17:00:00
6962181067,95,24,0.4,378,2016-04-24,18:00:00
6962181067,81,17,0.283333,225,2016-04-24,19:00:00
6962181067,79,14,0.233333,300,2016-04-24,20:00:00
6962181067,67,6,0.1,219,2016-04-24,21:00:00
6962181067,62,4,0.066667,101,2016-04-24,22:00:00
6962181067,54,0,0.0,0,2016-04-24,23:00:00
6962181067,54,0,0.0,0,2016-04-25,00:00:00
6962181067,54,0,0.0,0,2016-04-25,01:00:00
6962181067,54,0,0.0,0,2016-04-25,02:00:00
6962181067,54,0,0.0,0,2016-04-25,03:00:00
6962181067,56,1,0.016667,11,2016-04-25,04:00:00
6962181067,54,0,0.0,0,2016-04-25,05:00:00
6962181067,54,0,0.0,0,2016-04-25,06:00:00
6962181067,149,43,0.716667,1330,2016-04-25,07:00:00
6962181067,147,49,0.816667,1225,2016-04-25,08:00:00
6962181067,130,39,0.65,868,2016-04-25,09:00:00
6962181067,238,100,1.666667,3636,2016-04-25,10:00:00
6962181067,89,17,0.283333,521,2016-04-25,11:00:00
6962181067,139,33,0.55,895,2016-04-25,12:00:00
6962181067,57,0,0.0,0,2016-04-25,13:00:00
6962181067,76,12,0.2,253,2016-04-25,14:00:00
6962181067,85,13,0.216667,293,2016-04-25,15:00:00
6962181067,126,36,0.6,857,2016-04-25,16:00:00
6962181067,190,71,1.183333,2818,2016-04-25,17:00:00
6962181067,83,17,0.283333,285,2016-04-25,18:00:00
6962181067,70,8,0.133333,130,2016-04-25,19:00:00
6962181067,57,1,0.016667,14,2016-04-25,20:00:00
6962181067,57,1,0.016667,8,2016-04-25,21:00:00
6962181067,66,8,0.133333,95,2016-04-25,22:00:00
6962181067,54,0,0.0,0,2016-04-25,23:00:00
6962181067,54,0,0.0,0,2016-04-26,00:00:00
6962181067,55,1,0.016667,7,2016-04-26,01:00:00
6962181067,54,0,0.0,0,2016-04-26,02:00:00
6962181067,54,0,0.0,0,2016-04-26,03:00:00
6962181067,54,0,0.0,0,2016-04-26,04:00:00
6962181067,54,0,0.0,0,2016-04-26,05:00:00
6962181067,69,8,0.133333,188,2016-04-26,06:00:00
